X,Y,Z
387.05671521366736,-203.42676196816734,0.0
386.9254409585965,-203.73821707522032,0.0
386.7887892386881,-204.0497823728507,0.0
386.6468712708653,-204.36140703015212,0.0
386.49979424887374,-204.67304177897228,0.0
386.3476614626063,-204.98463880556187,0.0
386.1905724159188,-205.29615164300296,0.0
386.02862294301684,-205.6075350643322,0.0
385.8619053234988,-205.91874497627438,0.0
385.69050839613857,-206.2297383134988,0.0
385.5145176714935,-206.54047293331453,0.0
385.3340154434221,-206.85090751071417,0.0
385.1490808995997,-207.1610014336802,0.0
384.9597902311176,-207.47071469866472,0.0
384.76621674125533,-207.780007806151,0.0
384.5684309535153,-208.08884165620879,0.0
384.36650071900885,-208.3971774439495,0.0
384.160491323286,-208.70497655478937,0.0
383.95046559270236,-209.01220045942736,0.0
383.7364840004143,-209.31881060844128,0.0
383.5186047720997,-209.62476832640783,0.0
383.2968839914998,-209.9300347054482,0.0
383.07137570587867,-210.23457049810082,0.0
382.8421320315009,-210.53833600942124,0.0
382.6092032592275,-210.84129098820816,0.0
382.3726379603303,-211.1433945172525,0.0
382.132483092632,-211.44460490250532,0.0
381.88878410707383,-211.74487956105853,0.0
381.6415850548204,-212.04417490783123,0.0
381.3909286950076,-212.34244624085218,0.0
381.13685660324865,-212.63964762502727,0.0
380.8794092810074,-212.93573177427936,0.0
380.61862626595473,-213.23064993194626,0.0
380.35454624342583,-213.52435174931875,0.0
380.0872071590964,-213.8167851622013,0.0
379.8166463330002,-214.10789626537402,0.0
379.5429005750101,-214.39762918483206,0.0
379.26600630191035,-214.68592594767904,0.0
378.98599965618854,-214.9727263495442,0.0
378.7029166266771,-215.25796781939516,0.0
378.4167931711804,-215.54158528161352,0.0
378.12766534122284,-215.8235110151962,0.0
377.8355694090578,-216.1036745099471,0.0
377.5405419970804,-216.38200231951657,0.0
377.2426202097897,-216.65841791114622,0.0
376.9418417684491,-216.93284151197201,0.0
376.63824514859596,-217.2051899517367,0.0
376.3318697205585,-217.47537650175843,0.0
376.02275589313575,-217.74331070999997,0.0
375.71094526060574,-218.00889823208016,0.0
375.3964807532253,-218.2720406580634,0.0
375.0794067913943,-218.53263533486344,0.0
374.7597638589659,-218.79058197620907,0.0
374.4375360187525,-219.0458465046325,0.0
374.112673086789,-219.29843409340629,0.0
373.78512382890483,-219.54834880335505,0.0
373.45483642729687,-219.79559303688077,0.0
373.1217592023149,-220.04016702297514,0.0
372.7858414835906,-220.28206825657475,0.0
372.44703369431915,-220.52129155962967,0.0
372.105287386722,-220.75782917974175,0.0
371.7605552774481,-220.99167088888137,0.0
371.41279128292626,-221.2228040822345,0.0
371.061950554676,-221.45121387721827,0.0
370.70798951458664,-221.6768832127046,0.0
370.3508658901661,-221.89979294847973,0.0
369.9905387497655,-222.11992196496448,0.0
369.6269685377777,-222.33724726321552,0.0
369.2601171098087,-222.55174406521763,0.0
368.88994776781755,-222.7633859144762,0.0
368.5164252952202,-222.97214477691173,0.0
368.13951599194644,-223.17799114205084,0.0
367.7591877094437,-223.38089412450688,0.0
367.37540988561125,-223.5808215657345,0.0
366.9881535796551,-223.77774013603943,0.0
366.59739150684396,-223.9716154368175,0.0
366.20309807315186,-224.16241210299614,0.0
365.8052494097653,-224.3500939056413,0.0
365.40382340743514,-224.53462385469243,0.0
364.9987997506502,-224.71596430178124,0.0
364.5901599516073,-224.89407704308655,0.0
364.17788738395274,-225.06892342217236,0.0
363.76196731626595,-225.2404644327522,0.0
363.3423869452586,-225.40866082132044,0.0
362.91913542865575,-225.5734731895838,0.0
362.49220391772997,-225.7348620966253,0.0
362.06158558945293,-225.89278816072934,0.0
361.6272756782327,-226.04721216079056,0.0
361.1892715071977,-226.19809513722836,0.0
360.74757251899575,-226.3453984923245,0.0
