inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
368.42775736728015,-175.15469061830134,13.5,387.69491075476765,-173.0453187075604,13.5,367.56414756381236,-176.9586246823276,13.5,389.1011031736571,-171.6231292402046,13.5
370.46073987635987,-176.1279543645389,13.5,389.1942464225755,-174.52778957226303,13.5,369.54482254834704,-177.90590134019536,13.5,390.6861164394099,-173.19575209048165,13.5
372.43174534379233,-177.14332663713597,13.5,390.5901153083237,-176.09115018828325,13.5,371.45185970569145,-178.88683578143193,13.5,392.16324239593246,-174.8561314976427,13.5
374.3258387612186,-178.2078435299951,13.5,391.8775823895278,-177.73108434895283,13.5,373.26971066930787,-179.90625262484738,13.5,393.527014893757,-176.59999088951096,13.5
376.1280851202789,-179.32854113701836,13.5,393.05171264370296,-179.4432758476032,13.5,374.98305045963144,-180.96832637476015,13.5,394.7718866017833,-178.42298101083185,13.5
377.82354941261434,-180.51245555210832,13.5,394.10757104836466,-181.22340847756607,13.5,376.57708881356183,-182.07653226858025,13.5,395.89223498697294,-180.32064902664288,13.5
379.39729662986525,-181.76662286916718,13.5,395.0402225810283,-183.06716603217308,13.5,378.0380339463853,-183.2337305534559,13.5,396.88237716119545,-182.28840643976406,13.5
380.83439176367233,-183.0980791820973,13.5,395.84473221920933,-184.97023230475585,13.5,379.35369671397325,-184.4425278310968,13.5,397.736594976582,-184.32149868664567,13.5
382.1198998056763,-184.51386058480105,13.5,396.516164940423,-186.92829108864603,13.5,380.51410324182734,-185.706092691201,13.5,398.4491708792047,-186.41498022704798,13.5
383.2388857475179,-186.0210031711807,13.5,397.04958572218476,-188.93702617717514,13.5,381.511779410969,-187.029518764641,13.5,399.01443362018676,-188.56369959398407,13.5
384.17641458083756,-187.62654303513858,13.5,397.44005954201,-190.99212136367498,13.5,382.3411918145544,-188.4215005170935,13.5,399.4268110686625,-190.76229888578408,13.5
384.91755129727613,-189.33751627057703,13.5,397.68265137741395,-193.08926044147694,13.5,382.9969781810701,-189.89554754685716,13.5,399.68086609576267,-193.00477411492355,13.5
385.4473608884742,-191.16095897139846,13.5,397.7729027715264,-195.2238267248508,13.5,383.47135490360233,-191.46982843856958,13.5,399.7721137903814,-195.27999880055253,13.5
385.75103650642166,-193.1037370776962,13.5,397.7121076271949,-197.38757661164152,13.5,383.7522823685958,-193.17431962882569,13.5,399.70319334085815,-197.57619707937008,13.5
385.82363642546613,-195.15961896739694,13.5,397.5053743999216,-199.56986138868757,13.5,383.8283181748529,-195.02285245552508,13.5,399.48066568250385,-199.88326902891748,13.5
385.6769123992228,-197.3002096965158,13.5,397.1578799300111,-201.7599892255718,13.5,383.70224504509713,-196.98289464715558,13.5,399.11081644256933,-202.19131158520207,13.5
385.3242296153692,-199.49497222366975,13.5,396.6748010577681,-203.9472682918773,13.5,383.38203930780213,-199.01758683512847,13.5,398.59961230730624,-204.49050088814832,13.5
384.7789532615832,-201.7133695074758,13.5,396.06131462349686,-206.1210067571869,13.5,382.87834778608874,-201.09071484675246,13.5,397.9527353036039,-206.77102814980677,13.5
384.0544485255426,-203.9248645065508,13.5,395.32259746750213,-208.27051279108352,13.5,382.20364757405065,-203.1668830833243,13.5,397.1756154990777,-209.02305792239179,13.5
383.1640805949252,-206.09892017951182,13.5,394.46382643008866,-210.3850945631503,13.5,381.3717764304057,-205.21142607708296,13.5,396.2734580484155,-211.23670093111133,13.5
382.1212146574086,-208.20499948497567,13.5,393.49017835156076,-212.45406024296997,13.5,380.39775066609326,-207.19027199907643,13.5,395.2512631679931,-213.40199498193226,13.5
380.93921590067055,-210.21256538155944,13.5,392.40683007222304,-214.4667180001256,13.5,379.2978041711798,-209.06986352442865,13.5,394.1138392222492,-215.50888869714547,13.5
